,text,hashtags,Sentiment
4062,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/VmVmAH6wGc,['Sinopharm'],Positive
4063,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/yZcL1MucY2,['Sinopharm'],Positive
4064,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/oTqua3D51j,['Sinopharm'],Positive
4065,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/yWVa56tsae,['Sinopharm'],Positive
4066,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/fCfO6YByrd,['Sinopharm'],Positive
4067,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/d6NHljVqBz,['Sinopharm'],Positive
4068,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/aIOEHdn9os,['Sinopharm'],Positive
4069,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/uNSSw2md44,['Sinopharm'],Positive
4070,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/p9UrXtWAgV,['Sinopharm'],Positive
4071,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/3ksEybI3hn,['Sinopharm'],Positive
4072,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/NOMvF8Oglh,['Sinopharm'],Positive
4073,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/vZjf9mTL0Z,['Sinopharm'],Positive
4074,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/LfTwBFn4qS,['Sinopharm'],Positive
4075,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/0uBajFgQWl,['Sinopharm'],Positive
4076,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/Oh7B51SPRK,['Sinopharm'],Positive
4077,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/PEBk47k1QP,['Sinopharm'],Positive
4078,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/xJxs0jXpUz,['Sinopharm'],Positive
4079,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/YEhqSGIVbJ,['Sinopharm'],Positive
4080,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/YKeobOWWXv,['Sinopharm'],Positive
4081,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/TLv58pG1GO,['Sinopharm'],Positive
4082,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/xgwL7fQQKr,['Sinopharm'],Positive
4083,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/udA4DV1WWU,['Sinopharm'],Positive
4084,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/awwEK3Q327,['Sinopharm'],Positive
4085,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/PmwWdaZyqf,['Sinopharm'],Positive
4086,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/G9rneqpd9p,['Sinopharm'],Positive
4087,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/EPhdgIkiBQ,['Sinopharm'],Positive
4088,Vaccinated #Sinopharm https://t.co/agyBojw9tz,['Sinopharm'],Negative
4089,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/yhqgmmPT9j,['Sinopharm'],Positive
4090,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/b1lmekEwV1,['Sinopharm'],Positive
4091,Vietnamese citizens finding out they're getting the #Sinopharm #covid vaccine https://t.co/JJrSlHmKhM,"['Sinopharm', 'covid']",Negative
4092,#Peru study finds #Sinopharm COVID vaccine 50.4% effective against infections https://t.co/BzJCXRdclt https://t.co/Ol5nDJ8rUW,"['Peru', 'Sinopharm']",Positive
4093,Peru study finds #Sinopharm #COVID19 #vaccine 50.4% effective against infections https://t.co/7xq9EUXpI6,"['Sinopharm', 'COVID19', 'vaccine']",Positive
4094,Must be the efficacy of all that equity...The protection given by #China’s #Sinopharm vaccine plummets by a massive… https://t.co/JK7eDvA4ow,"['China', 'Sinopharm']",Negative
4095,"The #COVID19 #vaccine developed by #Sinopharm’s institute in Wuhan, which was approved for emergency use on childre… https://t.co/dlp1pbIWfX","['COVID19', 'vaccine', 'Sinopharm']",Positive
4096,"#Sinopharm💉1st Dose for &gt;30s 
TODAY 19th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor St… https://t.co/ZiYVGUBebc",['Sinopharm'],Negative
4097,"💉 #Sinopharm 1st Dose for OVER 30s available today (August 19) for Colombo 1 - 15 residents/employed, walk-in, betw… https://t.co/rhvbya6fgv",['Sinopharm'],Positive
4098,"#Sinopharm💉1st Dose for &gt;30s 
TODAY 19th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor St… https://t.co/U37nsGAvHD",['Sinopharm'],Negative
4099,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/wI9yB16yrC,['Sinopharm'],Positive
4100,"Bangladesh will be able to produce 5 mln doses of #Sinopharm's inactivated #COVID19 vaccines monthly, according to… https://t.co/TzdPgngVVi","['Sinopharm', 'COVID19']",Positive
4101,"@MugabeBob #Sinopharm, the Chinese vaccine, was approved by @WHO, like Pfizer, Moderna, AstraZeneca and others.",['Sinopharm'],Negative
4102,Fully vaccinated √ #Sinopharm  @Ministere_Sante https://t.co/g0Thd8A5TX,['Sinopharm'],Negative
4103,"China has recently approved emergency use of a COVID-19 #vaccine developed by #Sinopharm in people aged 3 to 17, ma… https://t.co/CzraeiFpCA","['vaccine', 'Sinopharm']",Negative
4104,@MAMBarLife My brother who is a resident of Singapore is having the Chinese #COVID19 vaccine #Sinopharm which does… https://t.co/SlLkMXPnAP,"['COVID19', 'Sinopharm']",Negative
4105,@kaushila87 @nazrulrazack Cud be #Sinopharm I guess.,['Sinopharm'],Negative
4106,Did anyone experience muscular stiff ness after #Sinopharm ?,['Sinopharm'],Negative
4107,"To all those between 18 and 29 yrs...

Govt preparing to purchase #Sinopharm and #Pfizer vaccines to vaccinate all… https://t.co/T6RZ8i7p4U","['Sinopharm', 'Pfizer']",Negative
4108,"To all those between 18 and 29 yrs...

Govt preparing to purchase #Sinopharm and #Pfizer vaccines to vaccinate all… https://t.co/xC3zMbQpMl","['Sinopharm', 'Pfizer']",Negative
4109,Cabinet approves purchase of 09 million doses of #Sinopharm &amp; 14 million doses of #Pfizer vaccines. Govt targets to… https://t.co/TdV8CJeSMH,"['Sinopharm', 'Pfizer']",Negative
4110,A #COVID19 #vaccine developed &amp; produced by #Sinopharm's institute in Wuhan has been approved for emergency use on… https://t.co/NHR6yJooS2,"['COVID19', 'vaccine', 'Sinopharm']",Positive
4111,"#Sinopharm💉1st Dose for &gt;30s 
TODAY 18th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor St… https://t.co/yFE1ooNtmW",['Sinopharm'],Negative
4112,"#Sinopharm💉1st Dose for &gt;30s 
TODAY 18th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor St… https://t.co/ol6OUnjgwM",['Sinopharm'],Negative
4113,@TODAYonline still die while vaccinated? What kind of vaccine did he use? #Sinopharm??,['Sinopharm'],Positive
4114,Said many are afraid to vaccinate due to fake news &amp; fear mongering that they will die if they take #Sinopharm. I’v… https://t.co/SZ5nl7pqZP,['Sinopharm'],Negative
4115,@theesh_93 Exactly ! the disappointment on the face of people when you say #Sinopharm,['Sinopharm'],Negative
4116,Why worry when your tesaban comes up with their own vaccine brand? #Thailand #sinopharm https://t.co/ZhsggOUppt,"['Thailand', 'sinopharm']",Positive
4117,Argentina finds China's #Sinopharm #COVID19 #vaccine 84% effective in preventing death in people aged over 60.… https://t.co/ia96xroTQO,"['Sinopharm', 'COVID19', 'vaccine']",Positive
4118,My first dose done 💉 #Sinopharm https://t.co/c9QoKhaoI7,['Sinopharm'],Positive
4119,"After Wuhan reported #COVID19 cases caused by the Delta variant in early Aug, #Sinopharm Wuhan institute said it ha… https://t.co/hK9pnMX62e","['COVID19', 'Sinopharm']",Positive
4120,"#Sinopharm💉 1st Dose for &gt;30s 
TODAY 17th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor S… https://t.co/lZpc4uX2F3",['Sinopharm'],Negative
4121,"#Sinopharm💉 1st Dose for &gt;30s 
TODAY 17th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor S… https://t.co/0M2Zw2kuLX",['Sinopharm'],Negative
4122,China's #Sinopharm has signed a contract with the Bangladesh government on a project to pack 5 million doses of Sin… https://t.co/Wj66BuU3Cq,['Sinopharm'],Negative
4123,"No conspiracy theory, just a question:
If #Sinopharm was created in the same method which the measles and other vac… https://t.co/Ihx3aMpsKx",['Sinopharm'],Negative
4124,"Today, Bangladesh 🇧🇩Gov signed agreement with #Sinopharm &amp; local drug manufacturer @incepta_pharma on co-production… https://t.co/s8i6dqAWFy",['Sinopharm'],Negative
4125,"A milestone in 🇧🇩🇨🇳 cooperation in health sector. Landmark MoU among two govts, #Sinopharm &amp; @incepta_pharma, on pr… https://t.co/M3le7ktc04",['Sinopharm'],Negative
4126,"FREE TO READ | CORONAVIRUS LATEST

-- Bangladesh signs vaccine production deal with China's #Sinopharm
-- Tokyo inf… https://t.co/Pjv6IgqTJ2",['Sinopharm'],Positive
4127,"Got my 2nd jab of #Sinopharm thanks to the Faculty of Medicine, Ragama - University of Kelaniya.",['Sinopharm'],Positive
4128,Does anyone know how to get the 5G thing going? #Sinopharm ✅,['Sinopharm'],Negative
4129,6 months after taking #Sinopharm it is time to take #Pfizer  🤞,"['Sinopharm', 'Pfizer']",Negative
4130,"Got my first dose of #Sinopharm 
Vaccinated 🤞
#COVID19","['Sinopharm', 'COVID19']",Positive
4131,"Done 1st dose of #Sinopharm 💉🇨🇳

Thank you @GotabayaR, @PresRajapaksa, SL Government, @ChinaEmbSL and all Health Wo… https://t.co/E7gK3immZW",['Sinopharm'],Negative
4132,"#Sinopharm💉 1st Dose for &gt;30s 
TODAY 16th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor S… https://t.co/ioQ17k7Gsy",['Sinopharm'],Negative
4133,@PepeAV7 Team #Sinopharm,['Sinopharm'],Negative
4134,"#Sinopharm💉 1st Dose for &gt;30s 
TODAY 16th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor S… https://t.co/1TXMiwdfC2",['Sinopharm'],Negative
4135,"Sinopharm Vaccine is Trash 
#peru #Sinopharm 
https://t.co/Of1x2jMPtl","['peru', 'Sinopharm']",Negative
4136,@ChinaEmbSL Hi any update on Sri Lanka next shipment of #Sinopharm vaccine?,['Sinopharm'],Negative
4137,"@Li bijian2 If, #Sinopharm vaccine is very effective then why Chinese embassy put visa ban for Pakistani nationals?… https://t.co/Qw8KAZkrvF",['Sinopharm'],Positive
4138,"@ssirbaddana @rangaba Agree with that too! 
What the govt should have done is to authorize the use of #Sinopharm li… https://t.co/hrf1NFp0Of",['Sinopharm'],Negative
4139,2nd shot today #Sinopharm,['Sinopharm'],Negative
4140,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/hRveJAmlNF,['Sinopharm'],Positive
4141,I am having Covid and my symptoms were severe and now abating after 10days I took #Sinopharm both doses. A office c… https://t.co/VySc78pjZi,['Sinopharm'],Negative
4142,"#Sinopharm💉 1st Dose for &gt;30s 
TODAY 15th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor S… https://t.co/MSQeIv7wCZ",['Sinopharm'],Negative
4143,"#Sinopharm💉 1st Dose for &gt;30s 
TODAY 15th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor S… https://t.co/sj1NgA1BbS",['Sinopharm'],Negative
4144,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/pPA882JyDw,['Sinopharm'],Positive
4145,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/aWlX9E9Xdz,['Sinopharm'],Positive
4146,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/abBuFpzaIf,['Sinopharm'],Positive
4147,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/jjwDV4VgSj,['Sinopharm'],Positive
4148,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/DOU3b5w02n,['Sinopharm'],Positive
4149,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/6chbmcQ3BK,['Sinopharm'],Positive
4150,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/eRyOXhd6SD,['Sinopharm'],Positive
4151,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/ppU4eaXhc2,['Sinopharm'],Positive
4152,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/3nI5iTRECC,['Sinopharm'],Positive
4153,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/Lf3lrYOPN8,['Sinopharm'],Positive
4154,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/KBc1Pw4ZH8,['Sinopharm'],Positive
4155,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/9JemcdMDDt,['Sinopharm'],Positive
4156,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/ADin7UucsY,['Sinopharm'],Positive
4157,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/VguA8PC25m,['Sinopharm'],Positive
4158,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/cCt0rhVwzm,['Sinopharm'],Positive
4159,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/OF0vmfn4Sb,['Sinopharm'],Positive
4160,#Sinopharm  2nd dose gap is reduced from 6 weeks to 4 weeks. Is it safe?,['Sinopharm'],Positive
4161,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/Z5KU4yBz6X,['Sinopharm'],Positive
4162,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/PSyLVDQU0u,['Sinopharm'],Positive
4163,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/vQIvxJsUfx,['Sinopharm'],Positive
4164,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/ZOo8fq7Pe7,['Sinopharm'],Positive
4165,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/9H4jWbMNqY,['Sinopharm'],Positive
4166,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/MPt2RzqATL,['Sinopharm'],Positive
4167,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/ntEMiVasGX,['Sinopharm'],Positive
4168,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/cYSnv9l8lS,['Sinopharm'],Positive
4169,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/lhHn2RfC3d,['Sinopharm'],Positive
4170,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/W6vQcnAjJV,['Sinopharm'],Positive
4171,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/CrgIgJZKO1,['Sinopharm'],Positive
4172,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/riPECJJEH7,['Sinopharm'],Positive
4173,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/00TQ48sxvQ,['Sinopharm'],Positive
4174,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/1jjlzGdUMH,['Sinopharm'],Positive
4175,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/JWBsHNOHGu,['Sinopharm'],Positive
4176,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/7RFmkNmJUZ,['Sinopharm'],Positive
4177,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/122sLpp4AD,['Sinopharm'],Positive
4178,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/J0YCOj91RV,['Sinopharm'],Positive
4179,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/RwvMnoydJ0,['Sinopharm'],Positive
4180,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/5E3EzD3tsd,['Sinopharm'],Positive
4181,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/7NBnw7Izqk,['Sinopharm'],Positive
4182,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/9cfIBiFM72,['Sinopharm'],Positive
4183,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/MpXsc3Z6JO,['Sinopharm'],Positive
4184,@nila3333 Procurement of Chinese COVID-19 Vaccine around the world. Top 5 countries are 🇮🇩🇧🇷🇨🇱🇹🇷🇵🇭 #Sinopharm… https://t.co/BCqBdlLtF5,['Sinopharm'],Positive
4185,",...to the point where even PREGNANCY PREVENTION/AVOIDANCE is NOW associated with #SINOPHARM/#SINOVAC: carrie LAME/… https://t.co/uIwur4myCg","['SINOPHARM', 'SINOVAC']",Negative
4186,Another consignment of 2 Million doses of #SinoPharm &amp; 4 Million doses of #SinoVac Vaccine arrived in Pakistan on 1… https://t.co/vRGdIKTxtb,"['SinoPharm', 'SinoVac']",Negative
4187,Another consignment of 2 Million doses of #SinoPharm &amp; 4 Million doses of #SinoVac Vaccine arrived in Pakistan on 1… https://t.co/XHgSSV60QA,"['SinoPharm', 'SinoVac']",Negative
4188,"2. ,...but when people are FORCED to get #SINOPHARM/#SINOVAC, this is clearly a FLAGRANT violation of how a RESPONS… https://t.co/1LAyKFSUDK","['SINOPHARM', 'SINOVAC']",Negative
4189,"26. #Sinopharm Vaccine procurement 

27. George Steuart Health (Pvt) Ltd/Dilith Jayaweera &amp; RAT kits

28. Illegal s… https://t.co/LwL44zHncm",['Sinopharm'],Negative
4190,"#Sinopharm💉1st Dose for &gt;30s 
TODAY 21st Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor St… https://t.co/ShaEAwUyXR",['Sinopharm'],Negative
4191,"#Sinopharm💉1st Dose for &gt;30s 
TODAY 21st Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor St… https://t.co/jzEnhwFu7a",['Sinopharm'],Negative
4192,The protection given by #China’s #Sinopharm vaccine plummets by a massive 90 percent just three months after gettin… https://t.co/azKcziKrhD,"['China', 'Sinopharm']",Negative
4193,"#Sinopharm no good. Jeppas who have been rented by @sajithpremadasa, run to the Supreme Courts. 

Jepitunga forgot… https://t.co/yNkUIw5uEd",['Sinopharm'],Negative
4194,"Lesotho received over 200 000 doses of #Sinopharm #vaccines, a donation from the Chinese government supported by th… https://t.co/YKahv4QeTI","['Sinopharm', 'vaccines']",Negative
4195,"Rwanda on Thursday received 200,000 doses of the #Sinopharm COVID-19 #vaccine along with syringes donated by the Ch… https://t.co/W02QawzK1D","['Sinopharm', 'vaccine']",Negative
4196,Oman is on the top list to not to approve #Sinopharm @ImranKhanPTI,['Sinopharm'],Positive
4197,Lesotho received 200k of #Sinopharm vaccines as donation from the #China. Chinese Ambassador H.E Lei Kezhong: We st… https://t.co/UlNPmy11OG,"['Sinopharm', 'China']",Negative
4198,"HAPPENING NOW: President Rodrigo Duterte thanks China for donating of #Sinopharm vaccines.

“We welcome the arrival… https://t.co/9WJraBZjqV",['Sinopharm'],Positive
4199,"EARLIER | China-donated #Sinopharm vaccine now in Manila. A total of 739,200 out of the 1M doses arrived at Ninoy A… https://t.co/WiucrQO3Cb",['Sinopharm'],Negative
4200,"China approves emergency use of #Sinopharm COVID-19 vaccine for children aged 3-17
https://t.co/NmiSROm4cs",['Sinopharm'],Negative
4201,"WATCH | China-donated #Sinopharm vaccine now in Manila. A total of 739,200 out of the 1M doses arrived at NAIA Term… https://t.co/y2OhlfPaMv",['Sinopharm'],Negative
4202,"Rwanda on Thursday received 200,000 doses of the #Sinopharm COVID-19 #vaccine along with syringes donated by the Ch… https://t.co/u0goHsl94i","['Sinopharm', 'vaccine']",Negative
4203,"Kenya approves #Sinopharm vaccine as government extends curfew
It is expected the East African nation will receive… https://t.co/VdJBvKLuGW",['Sinopharm'],Negative
4204,@GovUganda will procure 18 million doses of #China' #Sinopharm vaccine at cost of 351 Billion Shillings. The commit… https://t.co/Bb26HJnfX0,"['China', 'Sinopharm']",Negative
4205,Fully vaccinated! #Sinopharm @ โรงพยาบาลราชพฤกษ์ - Ratchaphruek Hospital https://t.co/es1EHiQDAB,['Sinopharm'],Negative
4206,@shen_shiwei @WHO Just got 2nd dose. #Sinopharm is among most effective vaccines https://t.co/AgLwZg053U,['Sinopharm'],Positive
4207,"#Sinopharm💉1st Dose for &gt;30s 
20th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor Stadium… https://t.co/SvG5NVDmJY",['Sinopharm'],Negative
4208,"#Sinopharm💉1st Dose for &gt;30s 
20th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor Stadium… https://t.co/TB9SF8lCC3",['Sinopharm'],Negative
4209,My #Sinopharm  vaccination yesterday. #COVID19 https://t.co/XgrUAgltBz,"['Sinopharm', 'COVID19']",Negative
4210,The protection given by #China’s #Sinopharm vaccine plummets by a massive 90 percent just three months after gettin… https://t.co/9okPUJ9h1x,"['China', 'Sinopharm']",Negative
4211,"💉 Meanwhile, 2.3 M doses of the #Sinopharm vaccine arrived from #China this morning — 300,000 of these a gift from… https://t.co/cBdcL7IBLC","['Sinopharm', 'China']",Negative
4212,"For 60+, the 2nd dose vaccination program has been initiated in Akp MOH #Sinopharm",['Sinopharm'],Negative
4213,"#Sinopharm💉1st Dose for &gt;30s 
TODAY 28th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Outdoor St… https://t.co/gw3FvTwqu7",['Sinopharm'],Negative
4214,"A consignment of 2.3 million doses of #Sinopharm #vaccines, including the 300,000 doses donated by the People's Lib… https://t.co/lmVS3DE9En","['Sinopharm', 'vaccines']",Negative
4215,"300,000 doses #Sinopharm vaccine donated by People's Liberation Army of China to Armed Forces of Sri Lanka, arrived… https://t.co/f5Xu2V0xyv",['Sinopharm'],Negative
4216,Mañana. #Sinopharm You Can (Not) Advance 2.22,['Sinopharm'],Negative
4217,Like #Sinopharm &amp; #Sputnik V and till now from their launch I didn’t find something very alarming from these 2 vacc… https://t.co/7K4ZAA3C5Y,"['Sinopharm', 'Sputnik']",Negative
4218,"@OfficialNcoc Will get my 2nd dose in few days.
In Sha ALLAH. 
#Sinopharm",['Sinopharm'],Negative
4219,The African Union Commission on Thursday received China's #Sinopharm #COVID19 vaccines here in the Ethiopian capita… https://t.co/xlsFpRJm4l,"['Sinopharm', 'COVID19']",Negative
4220,The African Union Commission on Thursday received China's #Sinopharm #COVID19 vaccines here in the Ethiopian capita… https://t.co/LLFialGqe5,"['Sinopharm', 'COVID19']",Negative
4221,@MashwaniAzhar Waiting for #Sinopharm availability for 2nd dose,['Sinopharm'],Negative
4222,"The African Union (AU) Commission on Thursday received China's #Sinopharm COVID-19 #vaccines in Addis Ababa, the Et… https://t.co/X8KiCNniRm","['Sinopharm', 'vaccines']",Negative
4223,"@Anonymo78163470 @muditha 1st dose of #Sinopharm Vaccine 50.4% effective against #COVID19

It's efficiency believed… https://t.co/iJAbhZBnln","['Sinopharm', 'COVID19']",Positive
4224,China has recently donated a new batch of #Sinopharm doses to @_AfricanUnion. This is a strong show of support from… https://t.co/01HKavJZ08,['Sinopharm'],Positive
4225,"No specific COVID vaccines mandatory for migrant workers to enter countries they work: Randeniya

#Sinopharm… https://t.co/Noit025YLZ",['Sinopharm'],Negative
4226,Mexico has authorized emergency use of China's #Sinopharm vaccine against #COVID-19 on Thursday. The decision is re… https://t.co/wYcXe2V7EL,"['Sinopharm', 'COVID']",Negative
4227,"Kenya is set to receive 2,000,000 doses of #China's #Sinopharm vaccines alongside other vaccine candidates in Septe… https://t.co/3rNkCzbcIW","['China', 'Sinopharm']",Negative
4228,"Sri Lanka will receive another 02 million doses of #Sinopharm  vaccines purchased by SPC tomorrow, increasing the n… https://t.co/OxexnKtOjA",['Sinopharm'],Negative
4229,"#Sinopharm💉1st Dose for &gt;30s 
TODAY 27th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Stadium
➡️… https://t.co/iocdOuPMUl",['Sinopharm'],Negative
4230,"#Sinopharm💉1st Dose for &gt;30s 
TODAY 27th Aug 9am-2pm 
Col 1-15 residents/employed
Walk-in

➡️Sugathadasa Stadium
➡️… https://t.co/lSkeE52f9f",['Sinopharm'],Negative
4231,YANGON: Hundreds lining up to receive self-funded #COVID19 vaccination #Sinopharm at Thuwanna Bhumi Event Park. Two… https://t.co/GcawvFenHf,"['COVID19', 'Sinopharm']",Negative
4232,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/ukpqBAArll,['Sinopharm'],Positive
4233,Team #Sinopharm 💃🏻🕺🏻🤍🧡 https://t.co/yjyHOR6r7I,['Sinopharm'],Negative
4234,It's a great joy and honor to learn that the 3 lakh #Sinopharm vaccine jabs donated by 🇨🇳PLA to 🇱🇰 armed forces wil… https://t.co/j4GkaMIuY1,['Sinopharm'],Positive
4235,China approves state-owned Sinopharm vaccine https://t.co/ZyQQaUSTqI ccp #sinopharm,['sinopharm'],Negative
4236,Shouldn’t we give a booster to those vaccinated with #Sinopharm? ‘Percentage of deaths among all COVID-19 cases amo… https://t.co/XxPh3b37qY,['Sinopharm'],Negative
4237,"Kenya OKs #Sinopharm vaccine's use, boosting hope
China has so far sent 52 million #vaccine doses to 37 African cou… https://t.co/N48g7HHji3","['Sinopharm', 'vaccine']",Negative
